millisec, event-type, event-code, event-value
2930, 0, 0, 0
2933, 2, 1, -1
2933, 0, 0, 0
2935, 2, 0, 1
2935, 0, 0, 0
2940, 2, 0, 1
2940, 0, 0, 0
2949, 2, 1, -1
2949, 0, 0, 0
2954, 2, 1, -1
2954, 0, 0, 0
2957, 2, 1, -1
2957, 0, 0, 0
2959, 2, 0, -1
2959, 2, 1, -1
2959, 0, 0, 0
2961, 2, 1, -1
2961, 0, 0, 0
2962, 2, 1, -1
2962, 0, 0, 0
2963, 2, 1, -1
2963, 0, 0, 0
2965, 2, 1, -1
2965, 0, 0, 0
2966, 2, 1, -1
2966, 0, 0, 0
2967, 2, 1, -1
2967, 0, 0, 0
2968, 2, 0, -1
2968, 0, 0, 0
2969, 2, 1, -2
2969, 0, 0, 0
2971, 2, 1, -1
2971, 0, 0, 0
2972, 2, 1, -2
2972, 0, 0, 0
2973, 2, 0, 1
2973, 2, 1, -1
2973, 0, 0, 0
2974, 2, 1, -1
2974, 0, 0, 0
2976, 2, 1, -1
2976, 0, 0, 0
2977, 2, 0, 1
2977, 0, 0, 0
2978, 2, 1, -1
2978, 0, 0, 0
2979, 2, 0, 1
2979, 0, 0, 0
2980, 2, 1, -1
2980, 0, 0, 0
2981, 2, 0, 1
2981, 0, 0, 0
3117, 2, 1, 1
3117, 0, 0, 0
3118, 2, 1, 1
3118, 0, 0, 0
3119, 2, 1, 1
3119, 0, 0, 0
3120, 2, 1, 2
3120, 0, 0, 0
3121, 2, 1, 1
3121, 0, 0, 0
3122, 2, 1, 1
3122, 0, 0, 0
3123, 2, 1, 1
3123, 0, 0, 0
3124, 2, 1, 2
3124, 0, 0, 0
3125, 2, 0, -1
3125, 2, 1, 1
3125, 0, 0, 0
3126, 2, 1, 1
3126, 0, 0, 0
3127, 2, 1, 1
3127, 0, 0, 0
3128, 2, 0, -2
3128, 2, 1, 1
3128, 0, 0, 0
3129, 2, 0, -1
3129, 0, 0, 0
3130, 2, 1, 3
3130, 0, 0, 0
3132, 2, 0, -1
3132, 2, 1, 1
3132, 0, 0, 0
3134, 2, 0, -2
3134, 0, 0, 0
3135, 2, 0, -1
3135, 0, 0, 0
3136, 2, 1, 1
3136, 0, 0, 0
3138, 2, 0, -1
3138, 0, 0, 0
3139, 2, 1, 1
3139, 0, 0, 0
3142, 2, 0, -1
3142, 2, 1, 1
3142, 0, 0, 0
3144, 2, 0, -1
3144, 0, 0, 0
3147, 2, 1, 1
3147, 0, 0, 0
3170, 2, 0, 1
3170, 0, 0, 0
3177, 2, 0, 1
3177, 0, 0, 0
3179, 2, 0, 1
3179, 0, 0, 0
3182, 2, 0, 1
3182, 2, 1, -1
3182, 0, 0, 0
3183, 2, 0, 1
3183, 0, 0, 0
3184, 2, 1, -1
3184, 0, 0, 0
3185, 2, 0, 1
3185, 0, 0, 0
3186, 2, 0, 1
3186, 2, 1, -1
3186, 0, 0, 0
3187, 2, 0, 1
3187, 2, 1, -1
3187, 0, 0, 0
3189, 2, 0, 1
3189, 2, 1, -1
3189, 0, 0, 0
3190, 2, 0, 1
3190, 2, 1, -1
3190, 0, 0, 0
3191, 2, 0, 1
3191, 2, 1, -1
3191, 0, 0, 0
3192, 2, 0, 1
3192, 2, 1, -1
3192, 0, 0, 0
3193, 2, 0, 2
3193, 2, 1, -1
3193, 0, 0, 0
3194, 2, 1, -1
3194, 0, 0, 0
3195, 2, 0, 2
3195, 2, 1, -1
3195, 0, 0, 0
3196, 2, 1, -1
3196, 0, 0, 0
3197, 2, 0, 1
3197, 2, 1, -1
3197, 0, 0, 0
3198, 2, 0, 1
3198, 2, 1, -1
3198, 0, 0, 0
3199, 2, 0, 2
3199, 2, 1, -2
3199, 0, 0, 0
3200, 2, 0, 1
3200, 2, 1, -1
3200, 0, 0, 0
3201, 2, 0, 1
3201, 2, 1, -1
3201, 0, 0, 0
3202, 2, 0, 1
3202, 2, 1, -1
3202, 0, 0, 0
3203, 2, 0, 2
3203, 2, 1, -1
3203, 0, 0, 0
3204, 2, 0, 1
3204, 2, 1, -1
3204, 0, 0, 0
3205, 2, 0, 1
3205, 2, 1, -2
3205, 0, 0, 0
3206, 2, 0, 2
3206, 2, 1, -1
3206, 0, 0, 0
3207, 2, 0, 1
3207, 2, 1, -1
3207, 0, 0, 0
3208, 2, 0, 1
3208, 2, 1, -1
3208, 0, 0, 0
3209, 2, 0, 1
3209, 2, 1, -1
3209, 0, 0, 0
3210, 2, 0, 1
3210, 2, 1, -1
3210, 0, 0, 0
3211, 2, 0, 2
3211, 2, 1, -1
3211, 0, 0, 0
3212, 2, 0, 1
3212, 2, 1, -1
3212, 0, 0, 0
3213, 2, 0, 2
3213, 2, 1, -2
3213, 0, 0, 0
3214, 2, 0, 2
3214, 2, 1, -2
3214, 0, 0, 0
3215, 2, 0, 2
3215, 2, 1, -2
3215, 0, 0, 0
3216, 2, 0, 1
3216, 2, 1, -1
3216, 0, 0, 0
3217, 2, 0, 1
3217, 2, 1, -1
3217, 0, 0, 0
3218, 2, 0, 2
3218, 2, 1, -1
3218, 0, 0, 0
3219, 2, 0, 1
3219, 2, 1, -1
3219, 0, 0, 0
3220, 2, 0, 1
3220, 2, 1, -1
3220, 0, 0, 0
3221, 2, 0, 2
3221, 2, 1, -1
3221, 0, 0, 0
3222, 2, 0, 1
3222, 2, 1, -1
3222, 0, 0, 0
3223, 2, 0, 2
3223, 2, 1, -2
3223, 0, 0, 0
3224, 2, 0, 1
3224, 2, 1, -1
3224, 0, 0, 0
3225, 2, 0, 1
3225, 2, 1, -1
3225, 0, 0, 0
3226, 2, 0, 1
3226, 2, 1, -1
3226, 0, 0, 0
3227, 2, 0, 1
3227, 2, 1, -1
3227, 0, 0, 0
3228, 2, 0, 2
3228, 2, 1, -1
3228, 0, 0, 0
3229, 2, 0, 1
3229, 2, 1, -1
3229, 0, 0, 0
3230, 2, 0, 1
3230, 2, 1, -1
3230, 0, 0, 0
3231, 2, 0, 1
3231, 2, 1, -1
3231, 0, 0, 0
3232, 2, 0, 1
3232, 2, 1, -1
3232, 0, 0, 0
3233, 2, 0, 1
3233, 2, 1, -1
3233, 0, 0, 0
3234, 2, 0, 1
3234, 2, 1, -1
3234, 0, 0, 0
3235, 2, 0, 1
3235, 2, 1, -1
3235, 0, 0, 0
3236, 2, 0, 1
3236, 2, 1, -1
3236, 0, 0, 0
3237, 2, 0, 1
3237, 2, 1, -1
3237, 0, 0, 0
3238, 2, 0, 1
3238, 2, 1, -1
3238, 0, 0, 0
3239, 2, 0, 1
3239, 2, 1, -1
3239, 0, 0, 0
3240, 2, 0, 1
3240, 2, 1, -1
3240, 0, 0, 0
3241, 2, 0, 1
3241, 2, 1, -1
3241, 0, 0, 0
3242, 2, 1, -1
3242, 0, 0, 0
3243, 2, 0, 1
3243, 0, 0, 0
3244, 2, 0, 1
3244, 2, 1, -1
3244, 0, 0, 0
3245, 2, 1, -1
3245, 0, 0, 0
3247, 2, 0, 1
3247, 2, 1, -1
3247, 0, 0, 0
3249, 2, 0, 1
3249, 2, 1, -1
3249, 0, 0, 0
3250, 2, 1, -1
3250, 0, 0, 0
3392, 2, 0, -1
3392, 0, 0, 0
3395, 2, 0, -1
3395, 0, 0, 0
3396, 2, 0, -1
3396, 2, 1, 1
3396, 0, 0, 0
3398, 2, 0, -1
3398, 0, 0, 0
3399, 2, 0, -1
3399, 2, 1, 1
3399, 0, 0, 0
3400, 2, 0, -1
3400, 0, 0, 0
3401, 2, 0, -1
3401, 0, 0, 0
3402, 2, 0, -1
3402, 2, 1, 1
3402, 0, 0, 0
3403, 2, 0, -1
3403, 2, 1, 1
3403, 0, 0, 0
3404, 2, 0, -1
3404, 0, 0, 0
3405, 2, 0, -1
3405, 2, 1, 1
3405, 0, 0, 0
3406, 2, 0, -2
3406, 0, 0, 0
3407, 2, 0, -1
3407, 2, 1, 1
3407, 0, 0, 0
3408, 2, 0, -1
3408, 2, 1, 1
3408, 0, 0, 0
3409, 2, 0, -1
3409, 0, 0, 0
3410, 2, 0, -2
3410, 2, 1, 1
3410, 0, 0, 0
3411, 2, 0, -1
3411, 2, 1, 1
3411, 0, 0, 0
3412, 2, 0, -2
3412, 0, 0, 0
3413, 2, 0, -2
3413, 2, 1, 1
3413, 0, 0, 0
3414, 2, 0, -1
3414, 2, 1, 1
3414, 0, 0, 0
3415, 2, 0, -2
3415, 2, 1, 1
3415, 0, 0, 0
3416, 2, 0, -2
3416, 0, 0, 0
3417, 2, 0, -2
3417, 2, 1, 1
3417, 0, 0, 0
3418, 2, 0, -2
3418, 2, 1, 1
3418, 0, 0, 0
3419, 2, 0, -2
3419, 0, 0, 0
3420, 2, 0, -1
3420, 2, 1, 1
3420, 0, 0, 0
3421, 2, 0, -3
3421, 2, 1, 1
3421, 0, 0, 0
3422, 2, 0, -2
3422, 0, 0, 0
3423, 2, 0, -2
3423, 2, 1, 2
3423, 0, 0, 0
3424, 2, 0, -2
3424, 0, 0, 0
3425, 2, 0, -2
3425, 2, 1, 1
3425, 0, 0, 0
3426, 2, 0, -3
3426, 0, 0, 0
3427, 2, 0, -2
3427, 2, 1, 1
3427, 0, 0, 0
3428, 2, 0, -3
3428, 2, 1, 1
3428, 0, 0, 0
3429, 2, 0, -3
3429, 0, 0, 0
3430, 2, 0, -2
3430, 2, 1, 1
3430, 0, 0, 0
3431, 2, 0, -3
3431, 0, 0, 0
3432, 2, 0, -4
3432, 2, 1, 1
3432, 0, 0, 0
3433, 2, 0, -2
3433, 2, 1, 1
3433, 0, 0, 0
3434, 2, 0, -3
3434, 0, 0, 0
3435, 2, 0, -2
3435, 2, 1, 1
3435, 0, 0, 0
3436, 2, 0, -3
3436, 0, 0, 0
3437, 2, 0, -2
3437, 0, 0, 0
3438, 2, 0, -3
3438, 2, 1, 1
3438, 0, 0, 0
3439, 2, 0, -3
3439, 0, 0, 0
3440, 2, 0, -2
3440, 2, 1, 1
3440, 0, 0, 0
3441, 2, 0, -4
3441, 0, 0, 0
3442, 2, 0, -3
3442, 0, 0, 0
3443, 2, 0, -2
3443, 0, 0, 0
3444, 2, 0, -3
3444, 2, 1, 1
3444, 0, 0, 0
3445, 2, 0, -2
3445, 0, 0, 0
3446, 2, 0, -3
3446, 0, 0, 0
3447, 2, 0, -2
3447, 0, 0, 0
3448, 2, 0, -3
3448, 0, 0, 0
3449, 2, 0, -2
3449, 0, 0, 0
3450, 2, 0, -2
3450, 0, 0, 0
3451, 2, 0, -2
3451, 0, 0, 0
3452, 2, 0, -1
3452, 0, 0, 0
3453, 2, 0, -4
3453, 0, 0, 0
3454, 2, 0, -2
3454, 0, 0, 0
3455, 2, 0, -2
3455, 0, 0, 0
3456, 2, 0, -1
3456, 2, 1, -1
3456, 0, 0, 0
3457, 2, 0, -2
3457, 0, 0, 0
3458, 2, 0, -1
3458, 0, 0, 0
3459, 2, 0, -2
3459, 0, 0, 0
3461, 2, 0, -1
3461, 2, 1, -1
3461, 0, 0, 0
3462, 2, 0, -2
3462, 0, 0, 0
3463, 2, 0, -1
3463, 0, 0, 0
3464, 2, 0, -1
3464, 0, 0, 0
3465, 2, 0, -1
3465, 2, 1, -1
3465, 0, 0, 0
3466, 2, 0, -1
3466, 0, 0, 0
3468, 2, 0, -1
3468, 0, 0, 0
3469, 2, 1, -1
3469, 0, 0, 0
3470, 2, 0, -1
3470, 0, 0, 0
3478, 2, 1, -1
3478, 0, 0, 0
3599, 2, 0, -1
3599, 0, 0, 0
3603, 2, 0, -1
3603, 2, 1, 1
3603, 0, 0, 0
3605, 2, 0, -1
3605, 0, 0, 0
3606, 2, 0, -1
3606, 0, 0, 0
3607, 2, 1, 1
3607, 0, 0, 0
3608, 2, 0, -2
3608, 0, 0, 0
3609, 2, 0, -1
3609, 2, 1, 1
3609, 0, 0, 0
3610, 2, 0, -1
3610, 0, 0, 0
3611, 2, 0, -1
3611, 0, 0, 0
3612, 2, 0, -1
3612, 2, 1, 1
3612, 0, 0, 0
3613, 2, 0, -1
3613, 0, 0, 0
3614, 2, 0, -1
3614, 2, 1, 1
3614, 0, 0, 0
3615, 2, 0, -2
3615, 0, 0, 0
3616, 2, 0, -1
3616, 2, 1, 1
3616, 0, 0, 0
3617, 2, 0, -1
3617, 0, 0, 0
3618, 2, 0, -1
3618, 2, 1, 1
3618, 0, 0, 0
3619, 2, 0, -1
3619, 0, 0, 0
3620, 2, 0, -1
3620, 0, 0, 0
3621, 2, 0, -2
3621, 0, 0, 0
3622, 2, 0, -1
3622, 2, 1, 1
3622, 0, 0, 0
3623, 2, 0, -2
3623, 2, 1, 1
3623, 0, 0, 0
3625, 2, 0, -2
3625, 0, 0, 0
3626, 2, 0, -1
3626, 2, 1, 1
3626, 0, 0, 0
3627, 2, 0, -1
3627, 0, 0, 0
3628, 2, 0, -1
3628, 0, 0, 0
3629, 2, 0, -1
3629, 2, 1, 1
3629, 0, 0, 0
3630, 2, 0, -1
3630, 0, 0, 0
3631, 2, 0, -1
3631, 0, 0, 0
3632, 2, 0, -1
3632, 0, 0, 0
3633, 2, 0, -1
3633, 0, 0, 0
3634, 2, 0, -1
3634, 2, 1, 1
3634, 0, 0, 0
3635, 2, 0, -1
3635, 0, 0, 0
3637, 2, 0, -1
3637, 2, 1, 1
3637, 0, 0, 0
3638, 2, 0, -1
3638, 0, 0, 0
3639, 2, 0, -1
3639, 0, 0, 0
3640, 2, 0, -1
3640, 0, 0, 0
3641, 2, 0, -1
3641, 2, 1, 1
3641, 0, 0, 0
3643, 2, 0, -1
3643, 2, 1, 1
3643, 0, 0, 0
3644, 2, 0, -1
3644, 0, 0, 0
3646, 2, 1, 1
3646, 0, 0, 0
3647, 2, 0, -1
3647, 0, 0, 0
3650, 2, 0, -1
3650, 0, 0, 0
3652, 2, 1, 1
3652, 0, 0, 0
3658, 2, 1, 1
3658, 0, 0, 0
3662, 2, 0, -1
3662, 0, 0, 0
3773, 2, 1, -1
3773, 0, 0, 0
3775, 2, 0, 1
3775, 2, 1, -1
3775, 0, 0, 0
3778, 2, 1, -1
3778, 0, 0, 0
3779, 2, 0, 1
3779, 0, 0, 0
3780, 2, 1, -1
3780, 0, 0, 0
3782, 2, 0, 1
3782, 2, 1, -1
3782, 0, 0, 0
3784, 2, 1, -1
3784, 0, 0, 0
3785, 2, 0, 1
3785, 0, 0, 0
3786, 2, 1, -1
3786, 0, 0, 0
3787, 2, 0, 1
3787, 0, 0, 0
3788, 2, 1, -1
3788, 0, 0, 0
3790, 2, 0, 1
3790, 2, 1, -1
3790, 0, 0, 0
3792, 2, 0, 1
3792, 0, 0, 0
3793, 2, 1, -1
3793, 0, 0, 0
3795, 2, 0, 1
3795, 0, 0, 0
3796, 2, 1, -1
3796, 0, 0, 0
3798, 2, 0, 1
3798, 0, 0, 0
3800, 2, 0, 1
3800, 2, 1, -1
3800, 0, 0, 0
3804, 2, 0, 1
3804, 0, 0, 0
3805, 2, 1, -1
3805, 0, 0, 0
3807, 2, 0, 1
3807, 0, 0, 0
3811, 2, 0, 1
3811, 0, 0, 0
3813, 2, 1, -1
3813, 0, 0, 0
3814, 2, 0, 1
3814, 0, 0, 0
3818, 2, 0, 1
3818, 0, 0, 0
3822, 2, 0, 1
3822, 2, 1, -1
3822, 0, 0, 0
3827, 2, 0, 1
3827, 0, 0, 0
3903, 2, 0, 1
3903, 0, 0, 0
3914, 2, 0, 1
3914, 0, 0, 0
3917, 2, 0, 1
3917, 0, 0, 0
3918, 2, 0, 1
3918, 0, 0, 0
3919, 2, 0, 1
3919, 0, 0, 0
3920, 2, 0, 1
3920, 0, 0, 0
3921, 2, 0, 1
3921, 2, 1, -1
3921, 0, 0, 0
3922, 2, 0, 1
3922, 0, 0, 0
3923, 2, 0, 1
3923, 0, 0, 0
3924, 2, 0, 1
3924, 0, 0, 0
3925, 2, 0, 2
3925, 0, 0, 0
3926, 2, 0, 1
3926, 2, 1, -1
3926, 0, 0, 0
3927, 2, 0, 2
3927, 0, 0, 0
3928, 2, 0, 1
3928, 0, 0, 0
3929, 2, 0, 2
3929, 0, 0, 0
3930, 2, 0, 2
3930, 2, 1, -1
3930, 0, 0, 0
3931, 2, 0, 2
3931, 0, 0, 0
3932, 2, 0, 1
3932, 0, 0, 0
3933, 2, 0, 2
3933, 0, 0, 0
3934, 2, 0, 2
3934, 2, 1, -1
3934, 0, 0, 0
3935, 2, 0, 2
3935, 0, 0, 0
3936, 2, 0, 2
3936, 0, 0, 0
3937, 2, 0, 2
3937, 2, 1, -1
3937, 0, 0, 0
3938, 2, 0, 2
3938, 0, 0, 0
3939, 2, 0, 2
3939, 0, 0, 0
3940, 2, 0, 4
3940, 2, 1, -1
3940, 0, 0, 0
3941, 2, 0, 2
3941, 0, 0, 0
3942, 2, 0, 2
3942, 2, 1, -1
3942, 0, 0, 0
3943, 2, 0, 2
3943, 0, 0, 0
3944, 2, 0, 3
3944, 0, 0, 0
3945, 2, 0, 2
3945, 0, 0, 0
3946, 2, 0, 2
3946, 2, 1, -1
3946, 0, 0, 0
3947, 2, 0, 2
3947, 0, 0, 0
3948, 2, 0, 2
3948, 2, 1, -1
3948, 0, 0, 0
3949, 2, 0, 2
3949, 0, 0, 0
3950, 2, 0, 2
3950, 0, 0, 0
3951, 2, 0, 2
3951, 0, 0, 0
3952, 2, 0, 2
3952, 2, 1, -1
3952, 0, 0, 0
3953, 2, 0, 2
3953, 0, 0, 0
3954, 2, 0, 2
3954, 0, 0, 0
3955, 2, 0, 1
3955, 2, 1, -1
3955, 0, 0, 0
3956, 2, 0, 2
3956, 0, 0, 0
3957, 2, 0, 2
3957, 0, 0, 0
3958, 2, 0, 2
3958, 2, 1, -1
3958, 0, 0, 0
3959, 2, 0, 1
3959, 0, 0, 0
3960, 2, 0, 2
3960, 0, 0, 0
3961, 2, 0, 1
3961, 2, 1, -1
3961, 0, 0, 0
3962, 2, 0, 1
3962, 0, 0, 0
3963, 2, 0, 1
3963, 0, 0, 0
3964, 2, 0, 2
3964, 0, 0, 0
3965, 2, 0, 1
3965, 0, 0, 0
3966, 2, 0, 1
3966, 2, 1, -1
3966, 0, 0, 0
3967, 2, 0, 1
3967, 0, 0, 0
3968, 2, 0, 1
3968, 0, 0, 0
3969, 2, 0, 1
3969, 0, 0, 0
3970, 2, 0, 1
3970, 0, 0, 0
3971, 2, 0, 1
3971, 0, 0, 0
3972, 2, 1, -1
3972, 0, 0, 0
3973, 2, 0, 1
3973, 0, 0, 0
3974, 2, 0, 1
3974, 0, 0, 0
3976, 2, 0, 1
3976, 0, 0, 0
3978, 2, 0, 1
3978, 2, 1, -1
3978, 0, 0, 0
3981, 2, 0, 1
3981, 0, 0, 0
3985, 2, 0, 1
3985, 0, 0, 0
4092, 2, 0, 1
4092, 0, 0, 0
4104, 2, 0, 1
4104, 0, 0, 0
4108, 2, 1, -1
4108, 0, 0, 0
4109, 2, 0, 1
4109, 0, 0, 0
4112, 2, 0, 1
4112, 0, 0, 0
4115, 2, 0, 1
4115, 0, 0, 0
4119, 2, 0, 1
4119, 0, 0, 0
4123, 2, 0, 1
4123, 0, 0, 0
4127, 2, 1, -1
4127, 0, 0, 0
4128, 2, 0, 1
4128, 0, 0, 0
4140, 2, 0, 1
4140, 0, 0, 0
4144, 2, 1, -1
4144, 0, 0, 0
4145, 2, 0, 1
4145, 0, 0, 0
4148, 2, 0, 1
4148, 0, 0, 0
4151, 2, 0, 1
4151, 2, 1, -1
4151, 0, 0, 0
4153, 2, 0, 1
4153, 0, 0, 0
4154, 2, 0, 1
4154, 0, 0, 0
4155, 2, 1, -1
4155, 0, 0, 0
4156, 2, 0, 1
4156, 0, 0, 0
4157, 2, 0, 1
4157, 0, 0, 0
4158, 2, 1, -1
4158, 0, 0, 0
4159, 2, 0, 1
4159, 0, 0, 0
4160, 2, 0, 1
4160, 2, 1, -1
4160, 0, 0, 0
4162, 2, 0, 1
4162, 0, 0, 0
4163, 2, 0, 1
4163, 2, 1, -1
4163, 0, 0, 0
4164, 2, 0, 1
4164, 0, 0, 0
4165, 2, 1, -1
4165, 0, 0, 0
4166, 2, 0, 1
4166, 0, 0, 0
4167, 2, 0, 1
4167, 2, 1, -1
4167, 0, 0, 0
4169, 2, 0, 1
4169, 2, 1, -1
4169, 0, 0, 0
4171, 2, 0, 1
4171, 2, 1, -1
4171, 0, 0, 0
4172, 2, 0, 1
4172, 0, 0, 0
4173, 2, 1, -1
4173, 0, 0, 0
4174, 2, 0, 1
4174, 0, 0, 0
4175, 2, 1, -1
4175, 0, 0, 0
4176, 2, 0, 1
4176, 0, 0, 0
4177, 2, 0, 1
4177, 2, 1, -1
4177, 0, 0, 0
4178, 2, 1, -1
4178, 0, 0, 0
4179, 2, 0, 1
4179, 0, 0, 0
4180, 2, 0, 1
4180, 2, 1, -1
4180, 0, 0, 0
4182, 2, 1, -1
4182, 0, 0, 0
4183, 2, 0, 1
4183, 0, 0, 0
4184, 2, 1, -1
4184, 0, 0, 0
4185, 2, 0, 1
4185, 0, 0, 0
4186, 2, 1, -1
4186, 0, 0, 0
4187, 2, 0, 1
4187, 0, 0, 0
4188, 2, 1, -1
4188, 0, 0, 0
4189, 2, 0, 1
4189, 0, 0, 0
4190, 2, 1, -1
4190, 0, 0, 0
4192, 2, 0, 1
4192, 2, 1, -1
4192, 0, 0, 0
4195, 2, 0, 1
4195, 2, 1, -1
4195, 0, 0, 0
4197, 2, 1, -1
4197, 0, 0, 0
4199, 2, 0, 1
4199, 0, 0, 0
4200, 2, 1, -1
4200, 0, 0, 0
4203, 2, 1, -1
4203, 0, 0, 0
4205, 2, 0, 1
4205, 0, 0, 0
4208, 2, 1, -1
4208, 0, 0, 0
4212, 2, 0, 1
4212, 0, 0, 0
4216, 2, 1, -1
4216, 0, 0, 0
4385, 2, 0, 1
4385, 0, 0, 0
4388, 2, 0, 1
4388, 0, 0, 0
4389, 2, 0, 1
4389, 0, 0, 0
4390, 2, 1, 1
4390, 0, 0, 0
4391, 2, 0, 1
4391, 0, 0, 0
4392, 2, 0, 1
4392, 0, 0, 0
4394, 2, 0, 1
4394, 0, 0, 0
4395, 2, 0, 1
4395, 0, 0, 0
4397, 2, 0, 1
4397, 0, 0, 0
4398, 2, 0, 1
4398, 0, 0, 0
4400, 2, 0, 1
4400, 0, 0, 0
4402, 2, 0, 1
4402, 0, 0, 0
4404, 2, 0, 1
4404, 0, 0, 0
4407, 2, 0, 1
4407, 0, 0, 0
4411, 2, 0, 1
4411, 0, 0, 0
4426, 4, 4, 589825
4426, 1, 272, 1
4426, 0, 0, 0
4511, 4, 4, 589825
4511, 1, 272, 0
4511, 0, 0, 0
4602, 4, 4, 589825
4602, 1, 272, 1
4602, 0, 0, 0
4676, 2, 1, -1
4676, 0, 0, 0
4679, 2, 0, 1
4679, 0, 0, 0
4681, 2, 0, 1
4681, 2, 1, -1
4681, 0, 0, 0
4684, 2, 0, 1
4684, 2, 1, -1
4684, 0, 0, 0
4685, 2, 0, 1
4685, 0, 0, 0
4687, 2, 0, 1
4687, 2, 1, -1
4687, 0, 0, 0
4688, 2, 0, 1
4688, 0, 0, 0
4689, 2, 0, 1
4689, 0, 0, 0
4690, 2, 1, -1
4690, 0, 0, 0
4691, 2, 0, 1
4691, 0, 0, 0
4692, 2, 0, 1
4692, 0, 0, 0
4693, 2, 1, -1
4693, 0, 0, 0
4694, 4, 4, 589825
4694, 1, 272, 0
4694, 2, 0, 1
4694, 0, 0, 0
4695, 2, 0, 1
4695, 0, 0, 0
4696, 2, 0, 1
4696, 2, 1, -1
4696, 0, 0, 0
4698, 2, 0, 1
4698, 0, 0, 0
4699, 2, 0, 1
4699, 2, 1, -1
4699, 0, 0, 0
4701, 2, 0, 1
4701, 2, 1, -1
4701, 0, 0, 0
4702, 2, 0, 1
4702, 0, 0, 0
4703, 2, 0, 1
4703, 0, 0, 0
4704, 2, 1, -1
4704, 0, 0, 0
4705, 2, 0, 1
4705, 0, 0, 0
4706, 2, 0, 1
4706, 0, 0, 0
4707, 2, 0, 1
4707, 2, 1, -1
4707, 0, 0, 0
4709, 2, 0, 1
4709, 0, 0, 0
4710, 2, 0, 1
4710, 2, 1, -1
4710, 0, 0, 0
4711, 2, 0, 1
4711, 0, 0, 0
4712, 2, 1, -1
4712, 0, 0, 0
4713, 2, 0, 1
4713, 0, 0, 0
4714, 2, 0, 2
4714, 2, 1, -1
4714, 0, 0, 0
4716, 2, 0, 1
4716, 0, 0, 0
4717, 2, 1, -1
4717, 0, 0, 0
4718, 2, 0, 1
4718, 0, 0, 0
4719, 2, 0, 1
4719, 0, 0, 0
4720, 2, 1, -1
4720, 0, 0, 0
4722, 2, 0, 1
4722, 0, 0, 0
4723, 2, 0, 1
4723, 2, 1, -1
4723, 0, 0, 0
4725, 2, 0, 1
4725, 2, 1, -1
4725, 0, 0, 0
4728, 2, 0, 1
4728, 2, 1, -1
4728, 0, 0, 0
4730, 2, 0, 1
4730, 0, 0, 0
4731, 2, 1, -1
4731, 0, 0, 0
4732, 2, 0, 1
4732, 0, 0, 0
4733, 2, 1, -1
4733, 0, 0, 0
4734, 2, 0, 1
4734, 0, 0, 0
4735, 2, 1, -1
4735, 0, 0, 0
4736, 2, 0, 1
4736, 0, 0, 0
4737, 2, 1, -1
4737, 0, 0, 0
4738, 2, 0, 1
4738, 0, 0, 0
4739, 2, 1, -1
4739, 0, 0, 0
4740, 2, 0, 1
4740, 0, 0, 0
4741, 2, 1, -1
4741, 0, 0, 0
4742, 2, 0, 1
4742, 0, 0, 0
4743, 2, 1, -1
4743, 0, 0, 0
4744, 2, 0, 1
4744, 0, 0, 0
4745, 2, 1, -1
4745, 0, 0, 0
4746, 2, 0, 1
4746, 0, 0, 0
4747, 2, 1, -1
4747, 0, 0, 0
4748, 2, 0, 1
4748, 0, 0, 0
4749, 2, 0, 1
4749, 2, 1, -1
4749, 0, 0, 0
4750, 2, 0, 1
4750, 2, 1, -1
4750, 0, 0, 0
4751, 2, 1, -1
4751, 0, 0, 0
4752, 2, 0, 1
4752, 0, 0, 0
4753, 2, 0, 1
4753, 2, 1, -1
4753, 0, 0, 0
4755, 2, 0, 1
4755, 2, 1, -1
4755, 0, 0, 0
4756, 2, 0, 1
4756, 0, 0, 0
4758, 2, 0, 1
4758, 2, 1, -1
4758, 0, 0, 0
4759, 2, 0, 1
4759, 0, 0, 0
4761, 2, 0, 1
4761, 2, 1, -1
4761, 0, 0, 0
4763, 2, 0, 1
4763, 0, 0, 0
4764, 2, 0, 1
4764, 2, 1, -1
4764, 0, 0, 0
4766, 2, 0, 1
4766, 0, 0, 0
4769, 2, 0, 1
4769, 0, 0, 0
4770, 2, 1, -1
4770, 0, 0, 0
4771, 2, 0, 1
4771, 0, 0, 0
4773, 2, 0, 1
4773, 0, 0, 0
4775, 2, 0, 1
4775, 0, 0, 0
4776, 2, 1, -1
4776, 0, 0, 0
4778, 2, 0, 1
4778, 0, 0, 0
4780, 2, 0, 1
4780, 0, 0, 0
4784, 4, 4, 589825
4784, 1, 272, 1
4784, 0, 0, 0
4785, 2, 0, 1
4785, 0, 0, 0
4789, 2, 0, 1
4789, 0, 0, 0
4790, 2, 1, -1
4790, 0, 0, 0
4907, 4, 4, 589825
4907, 1, 272, 0
4907, 0, 0, 0
4915, 2, 0, 1
4915, 0, 0, 0
4922, 2, 0, 1
4922, 2, 1, 1
4922, 0, 0, 0
4926, 2, 0, 1
4926, 0, 0, 0
4930, 2, 0, 1
4930, 0, 0, 0
4933, 2, 0, 1
4933, 0, 0, 0
4936, 2, 0, 1
4936, 0, 0, 0
4939, 2, 0, 1
4939, 0, 0, 0
4942, 2, 0, 1
4942, 0, 0, 0
4945, 2, 0, 1
4945, 0, 0, 0
4948, 2, 0, 1
4948, 0, 0, 0
4951, 2, 0, 1
